"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access"
"0500000US26091","Lenawee County, Michigan","38499","1322","32610","1598","236","170","32374","1588","29275","1651","5241","1051","24208","1502","2517","649","2925","528","273","185","45","79","1081","486","4808","900"
"0500000US26093","Livingston County, Michigan","73502","1213","65610","1741","256","163","65354","1759","60494","2016","5160","965","56133","1809","3739","913","5931","906","568","261","72","87","1170","497","6722","1249"
"0500000US26099","Macomb County, Michigan","351666","2850","319069","3364","594","399","318475","3373","290722","3876","42023","3489","267777","4576","24938","2131","16308","1826","955","396","545","382","3196","840","29401","2386"
"0500000US26103","Marquette County, Michigan","27981","1092","23094","1127","11","19","23083","1126","20150","1143","3052","721","18634","1141","2635","652","1472","423","250","134","0","175","1585","456","3302","879"
"0500000US26111","Midland County, Michigan","34350","934","30164","1111","529","388","29635","1161","26232","1341","3743","759","24040","1243","2764","674","2679","670","425","310","0","175","834","377","3352","837"
"0500000US26115","Monroe County, Michigan","60875","1293","50721","1948","130","135","50591","1947","44090","1805","6250","904","42314","1865","6193","1201","3239","629","101","125","36","61","1726","730","8428","1735"
"0500000US26121","Muskegon County, Michigan","66148","1782","53436","2265","190","159","53246","2274","46594","2233","12610","1626","37700","2395","5599","954","3340","735","651","295","109","152","1345","443","11367","1665"
"0500000US26125","Oakland County, Michigan","508464","3628","469642","4796","543","268","469099","4765","437521","5458","45693","2717","412935","4721","28286","2564","21882","1927","1515","649","591","424","7380","1318","31442","2693"
"0500000US26139","Ottawa County, Michigan","105004","1614","92547","2327","318","278","92229","2380","83250","2589","12743","1951","76612","2806","8601","1439","5521","1207","201","190","0","175","2951","748","9506","1514"
"0500000US26145","Saginaw County, Michigan","79050","2036","67661","2341","194","170","67467","2343","57887","2188","9947","1252","54012","2354","8490","1239","4919","827","744","331","0","175","2065","782","9324","1278"
"0500000US26147","St. Clair County, Michigan","63806","1836","54558","1820","206","131","54352","1822","48099","1941","10546","1249","39204","1858","5211","1087","6296","963","766","292","0","175","1317","612","7931","1173"
"0500000US26155","Shiawassee County, Michigan","26830","976","21634","1120","101","82","21533","1117","16217","1245","3782","803","16148","1076","4925","1129","1818","374","241","176","17","29","1027","502","4169","863"
"0500000US26159","Van Buren County, Michigan","30974","1335","26321","1428","113","146","26208","1448","23092","1562","5783","1059","18646","1388","2509","827","2723","574","535","358","0","175","967","490","3686","874"
"0500000US26161","Washtenaw County, Michigan","141680","2021","130535","2630","64","81","130471","2634","121172","2841","11253","1397","113611","2737","8383","1086","7643","1346","606","283","31","37","4486","1048","6659","1411"
"0500000US26163","Wayne County, Michigan","689270","6025","568573","7745","1770","659","566803","7687","490968","7844","91154","4166","456881","6855","67781","4195","35943","2571","4116","850","364","180","23653","2601","97044","5257"
"0500000US27003","Anoka County, Minnesota","131858","1128","121564","1651","273","154","121291","1662","105205","2417","16087","1714","101202","2416","14946","2033","7603","1130","711","348","33","54","1658","448","8636","1438"
"0500000US27013","Blue Earth County, Minnesota","26461","1018","23135","1216","143","96","22992","1220","21221","1324","2279","601","19772","1240","1658","519","1305","480","93","111","0","149","1060","497","2266","681"
"0500000US27019","Carver County, Minnesota","38860","520","35773","934","32","39","35741","936","33937","969","4005","825","30711","1053","1535","516","2645","551","25","41","0","149","774","470","2313","581"
"0500000US27035","Crow Wing County, Minnesota","28012","1060","23166","1296","141","80","23025","1283","20175","1304","4629","723","16886","1257","2054","573","2007","449","646","282","0","149","603","275","4243","1076"
"0500000US27037","Dakota County, Minnesota","162895","1622","149443","2373","324","254","149119","2401","138893","2557","11676","1597","133798","2735","9150","1349","8111","1156","610","364","36","59","3344","830","10108","1698"
"0500000US27053","Hennepin County, Minnesota","517091","3530","464551","4060","1032","341","463519","4067","425151","4470","43729","3283","408830","5214","35250","3340","21913","2032","1173","454","136","136","13379","1646","39161","2803"
"0500000US27109","Olmsted County, Minnesota","65635","1105","58549","1783","70","87","58479","1802","52460","1773","5509","1142","50999","2047","5682","1076","2432","604","321","204","0","149","2770","783","4316","1106"
"0500000US27123","Ramsey County, Minnesota","206124","2501","183632","2874","703","385","182929","2921","169207","3165","24043","2466","154509","3632","12295","1586","9241","1259","485","317","0","149","5001","965","17491","2103"
"0500000US27131","Rice County, Minnesota","22861","976","21010","994","38","36","20972","993","19104","1043","3099","695","16643","1231","1669","538","1687","562","180","175","0","149","270","173","1581","586"
"0500000US27137","St. Louis County, Minnesota","86448","1761","73524","2026","371","183","73153","2042","66241","2151","13266","1361","53969","2210","5684","834","8311","1006","615","233","8","13","1627","435","11297","1323"
"0500000US27139","Scott County, Minnesota","51474","737","48328","1192","153","166","48175","1171","45931","1254","3950","1181","42360","1554","2066","597","4091","849","116","127","0","149","414","287","2732","950"
"0500000US27141","Sherburne County, Minnesota","32686","1147","30021","1355","13","25","30008","1354","27095","1572","4231","1086","24219","1520","2688","1054","2894","722","136","128","0","149","778","489","1887","600"
"0500000US27145","Stearns County, Minnesota","59776","1417","50796","1586","166","74","50630","1586","43901","1885","7829","1144","40090","1667","6263","1141","3688","889","269","177","57","64","2151","737","6829","1213"
"0500000US27163","Washington County, Minnesota","97059","1292","89137","1915","336","219","88801","1857","80569","2127","8116","1358","78596","2172","7012","1684","5855","1058","275","201","0","149","1715","757","6207","1272"
"0500000US27171","Wright County, Minnesota","49443","962","44717","1448","415","209","44302","1462","38436","1916","7935","1511","34470","1536","5454","1446","2970","746","204","124","25","42","1140","469","3586","1175"
"0500000US28033","DeSoto County, Mississippi","65220","1823","58371","2315","113","138","58258","2327","55141","2393","9359","1693","44580","2429","1889","739","7078","1438","726","412","271","307","416","303","6433","1544"
"0500000US28035","Forrest County, Mississippi","27340","1423","22052","1444","0","226","22052","1444","18745","1503","5769","1315","14068","1696","2540","767","2554","1093","767","590","0","226","427","336","4861","1253"
"0500000US28047","Harrison County, Mississippi","74628","3132","60635","3363","115","143","60520","3388","57308","3442","10383","1831","47311","3818","2666","941","5161","1202","73","87","122","152","2866","1115","11127","2187"
"0500000US28049","Hinds County, Mississippi","88471","2331","76314","2841","0","226","76314","2841","73811","2961","21945","2615","51719","2902","2184","679","4924","1096","196","151","45","81","719","325","11438","1809"
"0500000US28059","Jackson County, Mississippi","56323","1633","48135","2149","111","186","48024","2151","45254","2057","9379","1850","36407","2226","2510","906","4838","1342","211","215","0","226","829","538","7359","1469"
"0500000US28067","Jones County, Mississippi","24178","1324","14388","1749","16","33","14372","1744","9860","1473","3712","1081","8441","1480","3252","1096","2552","1018","1232","787","28","50","622","519","9168","1720"
"0500000US28075","Lauderdale County, Mississippi","29367","1473","23128","1765","231","233","22897","1718","19595","1946","4903","1255","16287","1552","2826","1153","2312","831","431","434","0","226","440","371","5799","1349"
"0500000US28081","Lee County, Mississippi","30378","1367","23499","1563","0","226","23499","1563","21734","1705","6080","1197","15372","1557","1459","736","5391","1045","164","191","0","226","1937","773","4942","990"
"0500000US28089","Madison County, Mississippi","40046","1379","36332","1583","0","226","36332","1583","34884","1680","5789","1372","29905","1920","1346","704","2183","903","102","157","0","226","418","338","3296","907"
"0500000US28121","Rankin County, Mississippi","57011","1738","50974","1993","0","226","50974","1993","47586","2086","9946","2151","39416","2399","2728","1123","3530","1078","412","407","0","226","1123","580","4914","1180"
"0500000US29019","Boone County, Missouri","70721","2156","61374","2575","337","243","61037","2596","56981","2666","6110","1257","51899","2750","3807","1230","3934","955","136","130","0","195","2785","950","6562","1899"
"0500000US29021","Buchanan County, Missouri","33984","1323","26797","1622","17","31","26780","1626","24656","1679","6969","1169","18078","1632","1718","580","1941","564","322","329","8","17","448","233","6739","1236"
"0500000US29031","Cape Girardeau County, Missouri","31335","1111","27205","1220","0","195","27205","1220","25591","1341","4849","1030","20834","1645","1202","588","1878","661","191","186","0","195","681","414","3449","776"
"0500000US29037","Cass County, Missouri","40544","1168","36320","1484","259","247","36061","1482","34504","1570","4956","1244","28465","1980","1287","506","3031","847","69","81","94","114","1194","727","3030","1082"
"0500000US29043","Christian County, Missouri","33227","916","29483","1438","86","100","29397","1437","27379","1459","5310","1207","22020","1576","1636","761","3299","922","334","300","0","195","744","467","3000","990"
"0500000US29047","Clay County, Missouri","93066","1893","84644","2400","44","69","84600","2390","78637","2567","9140","1419","71057","2455","5412","1187","6402","1194","206","185","0","195","3055","1044","5367","1389"
"0500000US29051","Cole County, Missouri","31437","1226","25934","1734","107","115","25827","1727","23904","1810","4988","1010","19531","1769","1746","713","2331","653","164","157","13","23","886","655","4617","1364"
"0500000US29071","Franklin County, Missouri","42161","1138","37471","1419","208","178","37263","1462","33315","1560","8755","1539","24515","1808","3021","1166","5507","1082","670","422","82","109","76","147","4614","986"
"0500000US29077","Greene County, Missouri","133900","1384","103015","2895","261","224","102754","2880","95220","2815","21284","2549","74170","3461","5930","1315","9355","1888","1363","703","23","38","8333","1485","22552","2635"
"0500000US29095","Jackson County, Missouri","292571","3126","250969","3972","668","366","250301","3951","232370","4156","39705","3244","204663","4864","16147","1818","12600","1840","932","374","137","130","12157","1923","29445","2847"
"0500000US29097","Jasper County, Missouri","45019","1834","38616","2151","48","69","38568","2164","36237","2147","11528","1735","23896","2118","1815","721","3872","969","327","365","37","66","461","330","5942","1277"
"0500000US29099","Jefferson County, Missouri","83841","2086","75890","2668","35","59","75855","2677","70807","2771","12385","1895","56995","2564","3773","1007","8959","1538","943","566","0","195","853","342","7098","1324"
"0500000US29165","Platte County, Missouri","40332","1003","36554","1382","81","107","36473","1375","34622","1388","3433","933","31406","1551","1680","710","2210","659","120","121","0","195","751","336","3027","1026"
"0500000US29183","St. Charles County, Missouri","150668","1761","138346","2649","237","213","138109","2638","127978","2868","9216","1350","124570","2875","8750","1544","11502","1590","826","441","0","195","2278","845","10044","1701"
"0500000US29187","St. Francois County, Missouri","24021","1390","20265","1672","88","153","20177","1682","18885","1696","3560","1026","14848","1757","1109","514","2641","915","99","152","0","195","294","216","3462","870"
"0500000US29189","St. Louis County, Missouri","410842","3458","370252","4592","753","400","369499","4610","340870","4903","41927","3784","314650","6006","24418","2524","30776","3101","1793","594","518","603","5180","1324","35410","3037"
"0500000US29510","St. Louis city, Missouri","146779","3107","120706","3127","135","135","120571","3131","109926","3471","20429","2734","96224","3462","9310","1595","6766","1233","455","297","250","295","4102","1263","21971","2402"
"0500000US30013","Cascade County, Montana","32816","1153","26780","1405","80","100","26700","1435","23933","1480","2581","725","22905","1350","2191","637","1917","568","380","249","0","177","584","263","5452","1107"
"0500000US30029","Flathead County, Montana","40681","1861","36455","2019","102","57","36353","2013","32908","1995","5838","1232","27860","2055","2813","651","3672","802","352","298","151","214","825","439","3401","1137"
"0500000US30031","Gallatin County, Montana","46990","1210","41562","1731","164","203","41398","1721","38751","1948","5714","1641","32418","1965","2236","681","3954","775","346","219","28","35","1729","789","3699","1140"
"0500000US30049","Lewis and Clark County, Montana","27405","1310","24356","1452","255","211","24101","1444","21511","1542","2353","731","19695","1573","2237","799","2294","635","345","294","0","177","531","390","2518","647"
